ID_Cliente,Nome_Cliente,Segmento,Porte,Data_Contrato,Data_Servico,Tipo_Servico,Valor,Status_Pagamento,Responsavel,NPS,Custo_Operacional,Margem_Lucro
Cliente_29,Corretora Investimentos,Comércio Varejista,Grande,2020-08-22,2020-10-10,Abertura de Empresa,16380.36,Atrasado,Fernanda Lima,7,7330.97,55.25
Cliente_15,Clínica Odontológica Sorriso,Educação,Médio,2021-03-05,2022-06-07,Contabilidade Fiscal,2750.82,Pendente,Fernanda Lima,7,1564.33,43.13
Cliente_78,Autoescola Direção,Comércio Varejista,Pequeno,2021-11-14,2022-09-19,Declaração IR,1351.03,Atrasado,Maria Santos,9,546.51,59.55
Cliente_14,Imobiliária Casa Nova,Alimentação,Médio,2022-07-17,2024-01-23,Planejamento Tributário,9502.74,Atrasado,Roberto Alves,8,5068.15,46.67
Cliente_19,Loja Informática,Educação,Pequeno,2021-04-14,2023-01-29,Declaração IR,1297.46,Atrasado,Ana Silva,9,445.55,65.66
Cliente_42,Papelaria Escolar,Serviços,Médio,2020-02-13,2020-10-31,Declaração IR,3655.66,Pago,José Pereira,9,1248.28,65.85
Cliente_84,Assessoria Contábil,Serviços,Médio,2023-02-20,2023-10-29,Regularização Fiscal,5973.77,Atrasado,Juliana Costa,10,2736.49,54.19
Cliente_100,Serralheria Metal,Saúde,Grande,2022-04-16,2023-07-09,Escrituração Contábil,6773.34,Atrasado,Roberto Alves,8,3903.28,42.37
Cliente_8,Salão Beleza Total,Tecnologia,Médio,2020-07-28,2022-07-13,Auditoria,8822.85,Pendente,Carlos Oliveira,10,3288.71,62.73
Cliente_29,Corretora Investimentos,Comércio Varejista,Grande,2020-08-22,2020-12-14,Escrituração Contábil,10570.11,Pendente,Fernanda Lima,9,3342.53,68.38
Cliente_14,Imobiliária Casa Nova,Alimentação,Médio,2022-07-17,2022-12-15,Planejamento Tributário,8525.58,Atrasado,Roberto Alves,10,2940.6,65.51
Cliente_24,SPA Relaxamento,Alimentação,Grande,2022-03-28,2024-11-14,Escrituração Contábil,12961.14,Atrasado,Roberto Alves,7,5003.4,61.4
Cliente_20,Joalheria Brilhante,Alimentação,Médio,2020-05-15,2020-09-14,Imposto de Renda PJ,5372.23,Atrasado,José Pereira,10,2504.78,53.38
Cliente_34,Frigorífico Carnes,Educação,Médio,2020-02-09,2025-04-05,Análise Financeira,6151.53,Pago,Carlos Oliveira,10,3650.18,40.66
Cliente_17,Funerária Paz,Entretenimento,Pequeno,2020-11-30,2025-01-29,Abertura de Empresa,1757.39,Pago,Pedro Martins,7,957.72,45.5
Cliente_60,SPA Relaxamento,Entretenimento,Grande,2020-05-04,2023-01-06,Auditoria,16041.01,Atrasado,Roberto Alves,9,5333.96,66.75
Cliente_10,Padaria Delícia,Entretenimento,Médio,2023-01-03,2024-01-09,Análise Financeira,4485.82,Atrasado,Carlos Oliveira,7,2363.83,47.3
Cliente_40,Associação Comercial,Saúde,Médio,2023-10-07,2024-04-16,Balanço Patrimonial,5707.35,Atrasado,Roberto Alves,10,1790.42,68.63
Cliente_41,Centro Automotivo,Transporte,Médio,2020-09-04,2021-03-13,Consultoria Tributária,5413.33,Pendente,José Pereira,9,3205.53,40.78
Cliente_90,Pizzaria Delícia,Tecnologia,Pequeno,2020-02-18,2023-11-30,Contabilidade Fiscal,997.41,Atrasado,José Pereira,10,441.94,55.69
Cliente_5,Cartório Documentos,Tecnologia,Grande,2023-08-23,2024-06-15,Declaração IR,15270.35,Pendente,Juliana Costa,8,8103.18,46.94
Cliente_21,Transportadora Entregas,Entretenimento,Médio,2021-03-11,2024-01-02,Balanço Patrimonial,5241.33,Atrasado,Pedro Martins,9,2138.96,59.19
Cliente_56,Lavanderia Express,Alimentação,Pequeno,2020-12-03,2021-02-22,Escrituração Contábil,1528.15,Atrasado,Juliana Costa,10,503.1,67.08
Cliente_2,Papelaria Escolar,Indústria,Grande,2020-07-28,2021-05-16,Demonstrativo de Resultado,17067.96,Atrasado,Carlos Oliveira,9,5989.41,64.91
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2023-05-30,Contabilidade Fiscal,2891.72,Atrasado,Juliana Costa,10,1716.37,40.65
Cliente_98,Ateliê Costura,Alimentação,Pequeno,2023-09-22,2024-12-17,Imposto de Renda PJ,2634.54,Atrasado,Roberto Alves,10,1467.7,44.29
Cliente_88,Clínica Odontológica Sorriso,Entretenimento,Pequeno,2022-02-22,2022-11-13,Planejamento Tributário,1944.78,Atrasado,Ana Silva,9,1095.34,43.68
Cliente_88,Clínica Odontológica Sorriso,Entretenimento,Pequeno,2022-02-22,2022-05-20,Análise Financeira,3271.51,Atrasado,Ana Silva,7,1266.72,61.28
Cliente_21,Transportadora Entregas,Entretenimento,Médio,2021-03-11,2024-05-21,Regularização Fiscal,4691.07,Atrasado,Pedro Martins,10,1560.89,66.73
Cliente_24,SPA Relaxamento,Alimentação,Grande,2022-03-28,2022-11-04,Regularização Fiscal,13573.42,Pago,Roberto Alves,10,4937.88,63.62
Cliente_95,Joalheria Brilhante,Alimentação,Grande,2022-11-13,2024-03-14,Contabilidade Fiscal,6518.02,Atrasado,Carlos Oliveira,7,3886.98,40.37
Cliente_100,Serralheria Metal,Saúde,Grande,2022-04-16,2024-06-02,Folha de Pagamento,7401.31,Pendente,Roberto Alves,10,2819.56,61.9
Cliente_82,Frutaria Natural,Indústria,Pequeno,2021-09-23,2022-09-18,Contabilidade Fiscal,765.88,Atrasado,Roberto Alves,8,383.62,49.91
Cliente_34,Frigorífico Carnes,Educação,Médio,2020-02-09,2021-02-19,Consultoria Contábil,7678.55,Atrasado,Carlos Oliveira,10,3413.02,55.55
Cliente_69,Fábrica Laticínios,Agronegócio,Pequeno,2020-05-30,2024-04-09,Demonstrativo de Resultado,846.59,Atrasado,José Pereira,8,273.74,67.67
Cliente_86,Hotel Conforto,Alimentação,Pequeno,2021-01-02,2024-03-31,Análise Financeira,1200.85,Pendente,Roberto Alves,7,414.48,65.48
Cliente_59,Salão Beleza Total,Tecnologia,Médio,2021-03-21,2022-01-17,Planejamento Tributário,4364.29,Atrasado,Ana Silva,10,2544.37,41.7
Cliente_17,Funerária Paz,Entretenimento,Pequeno,2020-11-30,2024-06-21,Planejamento Tributário,2907.08,Atrasado,Pedro Martins,8,1396.22,51.97
Cliente_28,Borracharia Pneus,Agronegócio,Médio,2022-12-19,2023-12-10,Abertura de Empresa,6656.76,Atrasado,Fernanda Lima,9,2999.71,54.94
Cliente_16,Companhia Saneamento,Financeiro,Grande,2020-05-26,2024-04-27,Planejamento Tributário,16786.08,Atrasado,Maria Santos,9,5606.79,66.6
Cliente_23,Oficina Mecânica Rápida,Tecnologia,Grande,2023-02-23,2024-06-06,Regularização Fiscal,11120.7,Atrasado,Fernanda Lima,10,5451.72,50.98
Cliente_90,Pizzaria Delícia,Tecnologia,Pequeno,2020-02-18,2023-08-11,Consultoria Contábil,893.38,Pendente,José Pereira,7,401.06,55.11
Cliente_97,Cooperativa Agronegócio,Alimentação,Pequeno,2022-11-30,2024-08-29,Balanço Patrimonial,765.49,Atrasado,José Pereira,8,408.06,46.69
Cliente_71,Sorveteria Gelada,Educação,Médio,2020-11-19,2023-01-08,Contabilidade Fiscal,3727.52,Pago,Pedro Martins,10,2133.63,42.76
Cliente_83,Padaria Delícia,Educação,Pequeno,2023-10-28,2024-12-06,Folha de Pagamento,1456.54,Atrasado,José Pereira,10,731.17,49.8
Cliente_1,Laboratório Farmacêutico,Serviços,Pequeno,2021-07-17,2023-11-13,Folha de Pagamento,445.15,Atrasado,José Pereira,9,156.3,64.89
Cliente_74,Oficina Mecânica Rápida,Saúde,Pequeno,2020-08-07,2023-01-04,Abertura de Empresa,1957.73,Pendente,Maria Santos,10,663.01,66.13
Cliente_82,Frutaria Natural,Indústria,Pequeno,2021-09-23,2023-12-01,Escrituração Contábil,675.95,Pendente,Roberto Alves,7,330.83,51.06
Cliente_51,Sorveteria Gelada,Tecnologia,Pequeno,2023-01-03,2025-05-15,Demonstrativo de Resultado,1727.32,Atrasado,Pedro Martins,10,524.18,69.65
Cliente_99,Fábrica Laticínios,Educação,Grande,2020-09-12,2024-01-10,Declaração IR,15610.99,Pendente,Fernanda Lima,8,9288.92,40.5
Cliente_82,Frutaria Natural,Indústria,Pequeno,2021-09-23,2025-04-08,Demonstrativo de Resultado,1094.56,Atrasado,Roberto Alves,10,581.34,46.89
Cliente_85,Fábrica Laticínios,Entretenimento,Pequeno,2021-04-29,2021-08-12,Consultoria Tributária,1232.98,Atrasado,Maria Santos,7,409.5,66.79
Cliente_37,Funerária Paz,Indústria,Pequeno,2023-09-13,2024-06-07,Declaração IR,818.9,Atrasado,Pedro Martins,7,347.31,57.59
Cliente_63,Frigorífico Carnes,Serviços,Grande,2021-04-26,2024-10-28,Contabilidade Fiscal,14268.33,Atrasado,Juliana Costa,9,4323.9,69.7
Cliente_23,Oficina Mecânica Rápida,Tecnologia,Grande,2023-02-23,2024-12-29,Análise Financeira,9564.85,Pendente,Fernanda Lima,7,3323.94,65.25
Cliente_95,Joalheria Brilhante,Alimentação,Grande,2022-11-13,2023-07-31,Contabilidade Fiscal,5242.67,Pendente,Carlos Oliveira,7,2986.08,43.04
Cliente_4,Lavanderia Express,Tecnologia,Grande,2023-05-17,2024-04-16,Declaração IR,16475.05,Pendente,Ana Silva,9,8442.23,48.76
Cliente_84,Assessoria Contábil,Serviços,Médio,2023-02-20,2023-12-18,Planejamento Tributário,6493.47,Atrasado,Juliana Costa,9,3821.81,41.14
Cliente_14,Imobiliária Casa Nova,Alimentação,Médio,2022-07-17,2024-04-15,Declaração IR,6280.23,Pendente,Roberto Alves,9,3057.68,51.31
Cliente_78,Autoescola Direção,Comércio Varejista,Pequeno,2021-11-14,2024-01-07,Regularização Fiscal,1446.1,Pendente,Maria Santos,9,688.43,52.39
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2024-08-25,Consultoria Contábil,7128.7,Pendente,Juliana Costa,10,3830.03,46.27
Cliente_46,Lavanderia Express,Transporte,Pequeno,2023-03-15,2023-11-21,Contabilidade Fiscal,792.24,Atrasado,Pedro Martins,9,288.48,63.59
Cliente_73,Assessoria Contábil,Transporte,Médio,2023-09-20,2024-08-14,Abertura de Empresa,4760.98,Atrasado,Carlos Oliveira,7,2248.06,52.78
Cliente_83,Padaria Delícia,Educação,Pequeno,2023-10-28,2025-01-01,Imposto de Renda PJ,2149.42,Atrasado,José Pereira,9,916.45,57.36
Cliente_16,Companhia Saneamento,Financeiro,Grande,2020-05-26,2022-12-09,Declaração IR,7990.95,Pendente,Maria Santos,7,4582.75,42.65
Cliente_37,Funerária Paz,Indústria,Pequeno,2023-09-13,2024-01-25,Consultoria Contábil,2941.52,Atrasado,Pedro Martins,10,966.4,67.15
Cliente_54,Restaurante Sabor,Financeiro,Grande,2020-01-31,2024-02-20,Consultoria Tributária,16389.17,Atrasado,Carlos Oliveira,10,6384.12,61.05
Cliente_59,Salão Beleza Total,Tecnologia,Médio,2021-03-21,2023-12-26,Consultoria Contábil,7718.41,Atrasado,Ana Silva,7,2636.77,65.84
Cliente_42,Papelaria Escolar,Serviços,Médio,2020-02-13,2024-12-12,Escrituração Contábil,2519.19,Pendente,José Pereira,7,1461.72,41.98
Cliente_7,Clínica Odontológica Sorriso,Entretenimento,Médio,2021-11-27,2023-05-12,Demonstrativo de Resultado,2246.97,Pendente,Fernanda Lima,10,856.04,61.9
Cliente_22,Agropecuária Rural,Financeiro,Médio,2020-10-19,2021-07-28,Análise Financeira,3998.81,Pendente,Fernanda Lima,10,1963.7,50.89
Cliente_86,Hotel Conforto,Alimentação,Pequeno,2021-01-02,2021-09-09,Balanço Patrimonial,1838.74,Pendente,Roberto Alves,8,602.26,67.25
Cliente_99,Fábrica Laticínios,Educação,Grande,2020-09-12,2022-05-11,Escrituração Contábil,12749.96,Atrasado,Fernanda Lima,7,4112.41,67.75
Cliente_64,Gráfica Colorida,Agronegócio,Pequeno,2023-03-31,2023-05-31,Abertura de Empresa,730.88,Atrasado,Ana Silva,9,386.01,47.19
Cliente_40,Associação Comercial,Saúde,Médio,2023-10-07,2025-01-13,Imposto de Renda PJ,4642.29,Pendente,Roberto Alves,8,2479.01,46.6
Cliente_25,Papelaria Escolar,Indústria,Grande,2022-10-07,2022-12-16,Consultoria Tributária,26530.52,Atrasado,Carlos Oliveira,7,13888.93,47.65
Cliente_31,Clínica Odontológica Sorriso,Construção,Pequeno,2021-06-23,2021-07-26,Planejamento Tributário,1468.99,Pendente,Maria Santos,7,596.89,59.37
Cliente_28,Borracharia Pneus,Agronegócio,Médio,2022-12-19,2023-05-22,Regularização Fiscal,5717.97,Atrasado,Fernanda Lima,10,2048.06,64.18
Cliente_25,Papelaria Escolar,Indústria,Grande,2022-10-07,2023-11-23,Declaração IR,11764.97,Atrasado,Carlos Oliveira,7,4304.5,63.41
Cliente_7,Clínica Odontológica Sorriso,Entretenimento,Médio,2021-11-27,2022-02-08,Análise Financeira,3323.71,Pendente,Fernanda Lima,10,1388.86,58.21
Cliente_29,Corretora Investimentos,Comércio Varejista,Grande,2020-08-22,2024-10-03,Consultoria Contábil,11190.5,Atrasado,Fernanda Lima,9,5820.9,47.98
Cliente_13,Pousada Descanso,Tecnologia,Médio,2020-06-12,2021-06-26,Balanço Patrimonial,5380.68,Atrasado,José Pereira,7,1883.2,65.0
Cliente_43,Empresa Telemarketing,Tecnologia,Pequeno,2020-05-25,2022-12-13,Declaração IR,2108.55,Pago,Ana Silva,7,740.56,64.88
Cliente_98,Ateliê Costura,Alimentação,Pequeno,2023-09-22,2023-10-01,Análise Financeira,1767.94,Atrasado,Roberto Alves,7,831.25,52.98
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2025-04-19,Abertura de Empresa,3448.07,Pendente,Juliana Costa,10,1541.97,55.28
Cliente_45,Dedetizadora Controle,Tecnologia,Médio,2023-10-02,2025-04-12,Consultoria Tributária,5294.82,Atrasado,Pedro Martins,10,1767.56,66.62
Cliente_88,Clínica Odontológica Sorriso,Entretenimento,Pequeno,2022-02-22,2025-01-20,Escrituração Contábil,1240.23,Pago,Ana Silva,9,557.3,55.06
Cliente_32,Serralheria Metal,Serviços,Grande,2021-09-03,2024-11-28,Escrituração Contábil,5834.59,Pago,José Pereira,10,2868.4,50.84
Cliente_36,Transportadora Entregas,Serviços,Pequeno,2022-09-22,2025-03-08,Imposto de Renda PJ,2320.31,Atrasado,Carlos Oliveira,9,1314.22,43.36
Cliente_51,Sorveteria Gelada,Tecnologia,Pequeno,2023-01-03,2024-08-28,Regularização Fiscal,3312.28,Pendente,Pedro Martins,7,1424.41,57.0
Cliente_59,Salão Beleza Total,Tecnologia,Médio,2021-03-21,2024-05-24,Demonstrativo de Resultado,3151.07,Atrasado,Ana Silva,8,1439.9,54.3
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2024-09-14,Balanço Patrimonial,4011.11,Atrasado,Juliana Costa,9,2196.65,45.24
Cliente_16,Companhia Saneamento,Financeiro,Grande,2020-05-26,2020-09-11,Planejamento Tributário,19843.16,Atrasado,Maria Santos,9,10627.58,46.44
Cliente_65,Fábrica Laticínios,Serviços,Médio,2023-09-08,2025-04-04,Declaração IR,5199.05,Pendente,Roberto Alves,9,1901.07,63.43
Cliente_61,Loja Fashion,Comércio Varejista,Grande,2022-09-03,2025-04-15,Auditoria,17367.18,Pago,Maria Santos,9,10004.51,42.39
Cliente_77,Vidraçaria Cristal,Comércio Varejista,Pequeno,2023-07-23,2024-06-05,Declaração IR,1640.28,Atrasado,Juliana Costa,8,696.94,57.51
Cliente_26,Restaurante Sabor,Serviços,Pequeno,2023-07-09,2024-05-12,Consultoria Tributária,1141.48,Pendente,Maria Santos,10,375.33,67.12
Cliente_68,Assistência Técnica,Educação,Pequeno,2020-01-20,2022-07-13,Escrituração Contábil,867.38,Atrasado,Pedro Martins,10,380.25,56.16
Cliente_72,Seguradora Proteção,Entretenimento,Médio,2023-06-06,2023-07-03,Demonstrativo de Resultado,4508.8,Atrasado,Ana Silva,8,2192.48,51.37
Cliente_73,Assessoria Contábil,Transporte,Médio,2023-09-20,2024-07-16,Folha de Pagamento,2291.17,Pendente,Carlos Oliveira,10,1264.17,44.82
Cliente_11,Borracharia Pneus,Serviços,Grande,2021-08-23,2021-12-13,Consultoria Tributária,13794.68,Atrasado,Roberto Alves,9,7715.29,44.07
Cliente_16,Companhia Saneamento,Financeiro,Grande,2020-05-26,2024-07-20,Análise Financeira,8326.39,Pendente,Maria Santos,10,2838.64,65.91
Cliente_87,Churrascaria Fogo,Financeiro,Grande,2021-05-23,2024-12-23,Consultoria Contábil,19883.71,Atrasado,Fernanda Lima,8,6649.36,66.56
Cliente_1,Laboratório Farmacêutico,Serviços,Pequeno,2021-07-17,2022-05-26,Análise Financeira,2680.92,Atrasado,José Pereira,10,849.04,68.33
Cliente_16,Companhia Saneamento,Financeiro,Grande,2020-05-26,2022-01-30,Regularização Fiscal,13362.66,Atrasado,Maria Santos,10,7453.61,44.22
Cliente_79,Laboratório Farmacêutico,Saúde,Pequeno,2022-06-23,2023-03-02,Regularização Fiscal,1282.75,Atrasado,Juliana Costa,8,568.06,55.72
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2023-10-08,Imposto de Renda PJ,5035.72,Pendente,Juliana Costa,10,2140.53,57.49
Cliente_55,Floricultura Jardim,Indústria,Médio,2022-09-21,2023-02-19,Folha de Pagamento,1918.72,Atrasado,Pedro Martins,10,600.16,68.72
Cliente_46,Lavanderia Express,Transporte,Pequeno,2023-03-15,2023-08-04,Planejamento Tributário,3228.13,Pendente,Pedro Martins,8,1306.26,59.54
Cliente_91,Café Expresso,Educação,Médio,2020-05-22,2023-05-02,Regularização Fiscal,4423.72,Atrasado,Fernanda Lima,8,1696.51,61.65
Cliente_98,Ateliê Costura,Alimentação,Pequeno,2023-09-22,2024-07-28,Regularização Fiscal,1118.66,Atrasado,Roberto Alves,9,379.03,66.12
Cliente_42,Papelaria Escolar,Serviços,Médio,2020-02-13,2023-06-02,Análise Financeira,5602.88,Atrasado,José Pereira,7,2799.08,50.04
Cliente_64,Gráfica Colorida,Agronegócio,Pequeno,2023-03-31,2025-02-23,Planejamento Tributário,2028.69,Atrasado,Ana Silva,8,1051.77,48.16
Cliente_50,Loja Fashion,Alimentação,Grande,2021-11-25,2024-04-03,Contabilidade Fiscal,5642.82,Atrasado,Carlos Oliveira,7,3256.28,42.29
Cliente_42,Papelaria Escolar,Serviços,Médio,2020-02-13,2020-09-20,Escrituração Contábil,2184.08,Atrasado,José Pereira,9,802.97,63.24
Cliente_95,Joalheria Brilhante,Alimentação,Grande,2022-11-13,2023-04-27,Regularização Fiscal,11962.29,Atrasado,Carlos Oliveira,8,3707.97,69.0
Cliente_18,Borracharia Pneus,Saúde,Grande,2023-11-10,2023-11-15,Auditoria,26420.43,Pendente,José Pereira,10,9433.18,64.3
Cliente_27,Loja Informática,Alimentação,Grande,2020-05-10,2023-07-22,Consultoria Contábil,16974.14,Atrasado,Juliana Costa,10,8277.29,51.24
Cliente_10,Padaria Delícia,Entretenimento,Médio,2023-01-03,2024-08-07,Contabilidade Fiscal,3550.83,Atrasado,Carlos Oliveira,7,1303.89,63.28
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2025-04-12,Consultoria Tributária,5154.1,Atrasado,Juliana Costa,8,2865.47,44.4
Cliente_79,Laboratório Farmacêutico,Saúde,Pequeno,2022-06-23,2025-04-12,Consultoria Tributária,1823.96,Pendente,Juliana Costa,9,904.63,50.4
Cliente_5,Cartório Documentos,Tecnologia,Grande,2023-08-23,2024-08-03,Regularização Fiscal,19949.41,Pendente,Juliana Costa,7,7394.95,62.93
Cliente_10,Padaria Delícia,Entretenimento,Médio,2023-01-03,2025-04-06,Análise Financeira,5963.85,Pago,Carlos Oliveira,10,2859.33,52.06
Cliente_79,Laboratório Farmacêutico,Saúde,Pequeno,2022-06-23,2022-12-05,Balanço Patrimonial,1458.2,Atrasado,Juliana Costa,9,626.23,57.05
Cliente_39,Lavanderia Express,Transporte,Grande,2023-11-13,2024-07-03,Folha de Pagamento,9631.46,Atrasado,José Pereira,7,4485.84,53.43
Cliente_7,Clínica Odontológica Sorriso,Entretenimento,Médio,2021-11-27,2024-01-28,Demonstrativo de Resultado,2639.18,Atrasado,Fernanda Lima,9,1070.28,59.45
Cliente_44,Ótica Visual,Serviços,Pequeno,2021-11-07,2024-04-19,Folha de Pagamento,673.88,Pendente,Carlos Oliveira,7,402.5,40.27
Cliente_2,Papelaria Escolar,Indústria,Grande,2020-07-28,2024-08-10,Abertura de Empresa,8800.21,Atrasado,Carlos Oliveira,8,5275.08,40.06
Cliente_17,Funerária Paz,Entretenimento,Pequeno,2020-11-30,2024-04-24,Regularização Fiscal,1967.24,Atrasado,Pedro Martins,9,1119.93,43.07
Cliente_29,Corretora Investimentos,Comércio Varejista,Grande,2020-08-22,2023-02-16,Escrituração Contábil,10160.94,Pendente,Fernanda Lima,9,5175.29,49.07
Cliente_65,Fábrica Laticínios,Serviços,Médio,2023-09-08,2023-12-23,Folha de Pagamento,2578.87,Pendente,Roberto Alves,8,1009.58,60.85
Cliente_71,Sorveteria Gelada,Educação,Médio,2020-11-19,2022-01-24,Contabilidade Fiscal,4874.4,Atrasado,Pedro Martins,10,2855.98,41.41
Cliente_3,Empresa Telemarketing,Alimentação,Pequeno,2020-03-02,2022-12-18,Consultoria Contábil,880.0,Atrasado,Carlos Oliveira,10,394.77,55.14
Cliente_49,Churrascaria Fogo,Construção,Grande,2020-04-20,2022-06-16,Planejamento Tributário,12824.87,Atrasado,Carlos Oliveira,9,7453.39,41.88
Cliente_78,Autoescola Direção,Comércio Varejista,Pequeno,2021-11-14,2023-10-03,Consultoria Contábil,2935.4,Pendente,Maria Santos,10,1643.01,44.03
Cliente_94,Auto Peças Silva,Serviços,Grande,2022-06-08,2022-10-02,Demonstrativo de Resultado,13912.45,Pendente,Roberto Alves,10,5942.71,57.28
Cliente_93,Construbem,Serviços,Médio,2020-12-31,2024-03-08,Demonstrativo de Resultado,2870.84,Pago,Fernanda Lima,8,1643.02,42.77
Cliente_36,Transportadora Entregas,Serviços,Pequeno,2022-09-22,2024-12-18,Imposto de Renda PJ,2720.12,Atrasado,Carlos Oliveira,9,1111.19,59.15
Cliente_85,Fábrica Laticínios,Entretenimento,Pequeno,2021-04-29,2022-09-24,Demonstrativo de Resultado,1564.65,Pendente,Maria Santos,8,677.72,56.69
Cliente_3,Empresa Telemarketing,Alimentação,Pequeno,2020-03-02,2022-08-19,Folha de Pagamento,1025.82,Atrasado,Carlos Oliveira,7,392.82,61.71
Cliente_79,Laboratório Farmacêutico,Saúde,Pequeno,2022-06-23,2024-03-27,Contabilidade Fiscal,1104.84,Atrasado,Juliana Costa,8,380.14,65.59
Cliente_80,Cartório Documentos,Comércio Varejista,Pequeno,2020-06-03,2024-02-06,Folha de Pagamento,680.12,Atrasado,Maria Santos,8,216.44,68.18
Cliente_92,Confeitaria Doces,Financeiro,Grande,2022-03-29,2023-09-10,Consultoria Tributária,24485.79,Atrasado,Roberto Alves,7,7914.88,67.68
